#Wave		#Intensity
1435.414063	793665.500000
1433.636719	796588.812500
1431.861328	794554.937500
1430.083984	791975.812500
1428.306641	791301.437500
1426.529297	791296.062500
1424.751953	790812.000000
1422.972656	787678.500000
1421.195313	787886.437500
1419.416016	785894.125000
1417.636719	787483.875000
1415.855469	784226.500000
1414.076172	785399.125000
1412.294922	783104.875000
1410.513672	780919.937500
1408.732422	782708.250000
1406.951172	781579.125000
1405.167969	777669.750000
1403.386719	778434.250000
1401.603516	777785.187500
1399.820313	776048.125000
1398.037109	774774.562500
1396.251953	775730.937500
1394.468750	773746.125000
1392.683594	773994.875000
1390.898438	771725.187500
1389.111328	770523.250000
1387.326172	770341.437500
1385.539063	771489.000000
1383.751953	767801.375000
1381.964844	767766.437500
1380.177734	766434.125000
1378.390625	763183.062500
1376.601563	764777.937500
1374.812500	761192.000000
1373.023438	762458.500000
1371.234375	760261.187500
1369.443359	759146.062500
1367.654297	759654.375000
1365.863281	760684.312500
1364.072266	757996.937500
1362.281250	756503.000000
1360.488281	757073.500000
1358.695313	752319.312500
1356.904297	753491.062500
1355.111328	755075.875000
1353.316406	754925.000000
1351.523438	754401.750000
1349.728516	751926.437500
1347.933594	751794.562500
1346.138672	749322.187500
1344.343750	746582.062500
1342.548828	745828.812500
1340.751953	746437.625000
1338.955078	744642.687500
1337.158203	742818.750000
1335.361328	743488.375000
1333.562500	744625.250000
1331.765625	744227.562500
1329.966797	741722.937500
1328.167969	743052.687500
1326.367188	739103.750000
1324.568359	738259.937500
1322.767578	735647.062500
1320.966797	735938.437500
1319.166016	737113.875000
1317.365234	736988.687500
1315.562500	735233.812500
1313.761719	733001.812500
1311.958984	734881.125000
1310.156250	730160.687500
1308.351563	729911.437500
1306.548828	730114.250000
1304.744141	728899.125000
1302.939453	728562.812500
1301.134766	724705.625000
1299.330078	725272.125000
1297.523438	724866.312500
1295.718750	720797.062500
1293.912109	723475.687500
1292.105469	721102.250000
1290.296875	721514.000000
1288.490234	719859.937500
1286.681641	717599.687500
1284.873047	717442.875000
1283.064453	717197.625000
1281.253906	715665.000000
1279.445313	716646.812500
1277.634766	715113.500000
1275.824219	713593.375000
1274.013672	710511.375000
1272.203125	712854.812500
1270.390625	710518.625000
1268.578125	710518.625000
1266.765625	710311.187500
1264.953125	709088.000000
1263.140625	706443.437500
1261.326172	704246.812500
1259.511719	707469.625000
1257.697266	702653.062500
1255.882813	703971.312500
1254.068359	704965.687500
1252.251953	701173.875000
1250.435547	699922.125000
1248.619141	699325.250000
1246.802734	698180.625000
1244.984375	697852.625000
1243.167969	698470.750000
1241.349609	695791.500000
1239.531250	695059.000000
1237.710938	693514.062500
1235.892578	693695.312500
1234.072266	691735.250000
1232.251953	690140.250000
1230.431641	690719.562500
1228.611328	689260.687500
1226.789063	687880.437500
1224.968750	687913.125000
1223.146484	685372.500000
1221.322266	686331.000000
1219.500000	683103.437500
1217.677734	681289.750000
1215.853516	680372.375000
1214.029297	679758.812500
1212.205078	678656.875000
1210.378906	677965.937500
1208.554688	678476.062500
1206.728516	675448.187500
1204.902344	676185.250000
1203.076172	672516.687500
1201.248047	672394.750000
1199.419922	674335.500000
1197.593750	671438.000000
1195.765625	672270.687500
1193.935547	670830.562500
1192.107422	669786.750000
1190.277344	667378.562500
1188.447266	667494.937500
1186.617188	667536.187500
1184.787109	663803.562500
1182.955078	663998.125000
1181.125000	661421.625000
1179.292969	661778.750000
1177.458984	661553.375000
1175.626953	659347.625000
1173.794922	659743.562500
1171.960938	657928.375000
1170.126953	658232.937500
1168.292969	655880.062500
1166.457031	654590.062500
1164.623047	653735.125000
1162.787109	655167.875000
1160.951172	651640.250000
1159.113281	652744.875000
1157.277344	651655.812500
1155.439453	650802.187500
1153.601563	652590.312500
1151.763672	649838.000000
1149.925781	648526.500000
1148.085938	647739.062500
1146.248047	645613.750000
1144.408203	645953.750000
1142.568359	642504.562500
1140.726563	645384.250000
1138.886719	641492.312500
1137.044922	640156.750000
1135.203125	639778.812500
1133.361328	639962.125000
1131.517578	640334.187500
1129.675781	640026.562500
1127.832031	637773.500000
1125.988281	636102.687500
1124.144531	634446.312500
1122.298828	632683.312500
1120.453125	633414.062500
1118.609375	631387.625000
1116.761719	630384.500000
1114.916016	628327.937500
1113.070313	628687.437500
1111.222656	629255.687500
1109.375000	629244.875000
1107.527344	627425.250000
1105.677734	624783.187500
1103.830078	625111.250000
1101.980469	626161.500000
1100.130859	622535.375000
1098.281250	623348.187500
1096.429688	619899.937500
1094.580078	622281.312500
1092.728516	620161.500000
1090.876953	619559.625000
1089.023438	617952.750000
1087.171875	615821.375000
1085.318359	615833.500000
1083.464844	615926.312500
1081.611328	615057.250000
1079.757813	614103.625000
1077.902344	613287.250000
1076.046875	612490.437500
1074.191406	611310.562500
1072.335938	610701.937500
1070.478516	609592.687500
1068.623047	607005.125000
1066.765625	604470.625000
1064.908203	606900.750000
1063.050781	605246.375000
1061.191406	605821.812500
1059.332031	603151.625000
1057.472656	602397.937500
1055.613281	601983.250000
1053.753906	602508.187500
1051.892578	601809.562500
1050.031250	600196.750000
1048.169922	597730.375000
1046.308594	598033.187500
1044.447266	596514.937500
1042.583984	595180.000000
1040.720703	593654.812500
1038.857422	593729.062500
1036.994141	594457.312500
1035.128906	593093.875000
1033.263672	590097.875000
1031.398438	592084.625000
1029.533203	590312.687500
1027.667969	589333.750000
1025.800781	588719.875000
1023.933594	588023.250000
1022.066406	586577.375000
1020.199219	586851.062500
1018.332031	586231.312500
1016.462891	586022.312500
1014.593750	582909.125000
